,Ob,Age,Overall,Potential,Special,International Reputation,Weak Foot,Skill Moves,Height,Weight,Positions Average,Exponential Term,Quadratic Term,Top 20 Clubs,Average Club Wages
1020,13766,20,58,71,1320,1.0,2.0,2.0,69.0,176.0,44.92307692307692,5.9604644775390625,3364,0.0,0.0
1021,13767,21,58,68,818,1.0,3.0,1.0,75.0,174.0,0.0,5.9604644775390625,3364,0.0,3983.0
1022,13768,22,61,69,1537,1.0,3.0,2.0,73.0,163.0,54.0,11.641532182693481,3721,0.0,0.0
1023,13769,23,69,75,1919,1.0,3.0,3.0,71.0,163.0,69.23076923076923,69.38893903907228,4761,0.0,0.0
1024,13770,27,63,63,1568,1.0,3.0,2.0,73.0,168.0,58.30769230769231,18.189894035458565,3969,0.0,5806.0
1025,13771,22,61,72,1438,1.0,3.0,2.0,65.0,154.0,50.5,11.641532182693481,3721,0.0,0.0
1026,13772,21,64,72,1370,1.0,3.0,2.0,73.0,185.0,52.30769230769231,22.737367544323206,4096,0.0,0.0
1027,13773,24,67,71,1373,1.0,2.0,2.0,74.0,183.0,49.11538461538461,44.40892098500626,4489,0.0,0.0
1028,13774,31,72,72,1889,1.0,3.0,3.0,69.0,143.0,66.92307692307692,135.52527156068805,5184,0.0,0.0
1029,13775,25,63,68,1525,1.0,2.0,3.0,65.0,141.0,53.5,18.189894035458565,3969,0.0,0.0
1030,13776,33,70,70,1522,1.0,3.0,2.0,73.0,172.0,54.07692307692308,86.73617379884035,4900,0.0,14316.0
1031,13777,21,63,72,1579,1.0,2.0,2.0,72.0,176.0,58.61538461538461,18.189894035458565,3969,0.0,0.0
1032,13778,21,57,66,1485,1.0,3.0,2.0,73.0,174.0,53.42307692307692,4.76837158203125,3249,0.0,0.0
1033,13779,25,74,78,1957,1.0,3.0,3.0,71.0,152.0,70.88461538461539,211.75823681357508,5476,0.0,0.0
1034,13780,24,68,71,1610,1.0,3.0,3.0,66.0,134.0,59.38461538461539,55.51115123125783,4624,0.0,0.0
1035,13781,18,48,69,1178,1.0,3.0,2.0,70.0,163.0,40.46153846153846,0.64,2304,0.0,0.0
1036,13782,33,66,66,1691,1.0,3.0,2.0,72.0,179.0,59.11538461538461,35.52713678800501,4356,0.0,0.0
1037,13783,28,85,87,1270,3.0,3.0,1.0,77.0,198.0,0.0,2465.190328815662,7225,221.0,0.0
1038,13784,19,54,74,834,1.0,3.0,1.0,73.0,176.0,0.0,2.44140625,2916,0.0,0.0
1039,13785,24,61,65,1570,1.0,3.0,2.0,69.0,159.0,56.07692307692308,11.641532182693481,3721,0.0,0.0
1040,13786,23,64,68,1009,1.0,3.0,1.0,74.0,174.0,0.0,22.737367544323206,4096,0.0,0.0
1041,13787,22,60,66,1642,1.0,3.0,2.0,71.0,165.0,59.88461538461539,9.313225746154785,3600,0.0,0.0
1042,13788,17,58,74,1544,1.0,3.0,2.0,70.0,143.0,55.42307692307692,5.9604644775390625,3364,0.0,31326.0
1043,13789,27,68,68,1643,1.0,2.0,2.0,73.0,172.0,61.30769230769231,55.51115123125783,4624,0.0,0.0
1044,13790,27,63,64,1662,1.0,3.0,2.0,76.0,187.0,59.73076923076923,18.189894035458565,3969,0.0,0.0
1045,13791,28,83,83,2055,2.0,3.0,3.0,69.0,146.0,77.15384615384616,1577.7218104420235,6889,128.0,0.0
1046,13792,26,70,73,1848,1.0,3.0,3.0,72.0,172.0,64.88461538461539,86.73617379884035,4900,0.0,0.0
1047,13793,29,85,85,2119,2.0,4.0,3.0,72.0,163.0,78.15384615384616,2465.190328815662,7225,0.0,72395.0
1048,13794,20,56,68,1420,1.0,3.0,2.0,66.0,141.0,50.65384615384615,3.814697265625,3136,0.0,0.0
1049,13795,35,74,74,1975,3.0,4.0,3.0,69.0,161.0,72.6923076923077,211.75823681357508,5476,0.0,7842.0
1050,13796,26,63,66,1741,1.0,3.0,2.0,72.0,183.0,62.96153846153846,18.189894035458565,3969,0.0,0.0
1051,13797,28,64,64,1605,1.0,3.0,3.0,69.0,159.0,60.57692307692308,22.737367544323206,4096,0.0,0.0
1052,13798,18,56,73,1399,1.0,3.0,2.0,73.0,143.0,47.15384615384615,3.814697265625,3136,0.0,0.0
1053,13799,32,74,74,1693,1.0,5.0,2.0,71.0,159.0,59.07692307692308,211.75823681357508,5476,0.0,6143.0
1054,13800,24,72,76,1995,1.0,3.0,3.0,67.0,154.0,69.76923076923077,135.52527156068805,5184,0.0,0.0
1055,13801,21,52,61,1415,1.0,3.0,2.0,69.0,154.0,48.15384615384615,1.5625,2704,0.0,26755.0
1056,13802,25,70,76,1849,1.0,3.0,3.0,70.0,163.0,66.5,86.73617379884035,4900,0.0,0.0
1057,13803,21,66,80,1473,1.0,2.0,2.0,72.0,170.0,54.80769230769231,35.52713678800501,4356,0.0,0.0
1058,13804,21,61,74,1472,1.0,2.0,2.0,71.0,165.0,52.53846153846154,11.641532182693481,3721,0.0,32632.0
1059,13805,20,54,64,1365,1.0,2.0,2.0,72.0,143.0,48.61538461538461,2.44140625,2916,0.0,0.0
1060,13806,29,70,70,1782,1.0,3.0,3.0,70.0,161.0,61.69230769230769,86.73617379884035,4900,0.0,4394.0
1061,13807,24,64,69,1714,1.0,3.0,2.0,73.0,179.0,59.73076923076923,22.737367544323206,4096,0.0,0.0
1062,13808,32,75,75,1907,2.0,4.0,4.0,69.0,150.0,68.11538461538461,264.6977960169689,5625,0.0,0.0
1063,13809,20,58,72,1405,1.0,3.0,2.0,71.0,165.0,48.61538461538461,5.9604644775390625,3364,0.0,12818.0
1064,13810,24,68,72,1690,1.0,2.0,2.0,74.0,159.0,62.03846153846154,55.51115123125783,4624,0.0,0.0
1065,13811,21,53,63,1431,1.0,3.0,2.0,69.0,152.0,52.5,1.953125,2809,0.0,0.0
1066,13812,29,67,67,1888,1.0,3.0,3.0,66.0,154.0,66.76923076923077,44.40892098500626,4489,0.0,0.0
1067,13813,31,82,82,1180,2.0,3.0,1.0,74.0,181.0,0.0,1262.177448353619,6724,0.0,19086.0
1068,13814,19,51,64,1433,1.0,3.0,2.0,69.0,165.0,51.38461538461539,1.25,2601,0.0,0.0
1069,13815,20,72,82,1104,1.0,2.0,1.0,75.0,161.0,0.0,135.52527156068805,5184,0.0,0.0
1070,13816,20,61,74,1628,1.0,3.0,3.0,69.0,132.0,59.46153846153846,11.641532182693481,3721,0.0,0.0
1071,13817,31,78,78,2022,2.0,3.0,3.0,73.0,179.0,74.88461538461539,516.9878828456423,6084,0.0,0.0
1072,13818,17,57,80,1458,1.0,2.0,2.0,68.0,139.0,51.34615384615385,4.76837158203125,3249,0.0,0.0
1073,13819,26,56,61,1025,1.0,2.0,1.0,74.0,209.0,0.0,3.814697265625,3136,0.0,9373.0
1074,13820,22,66,74,1744,1.0,3.0,3.0,72.0,165.0,64.26923076923077,35.52713678800501,4356,0.0,17091.0
1075,13821,25,70,74,1056,1.0,2.0,1.0,76.0,181.0,0.0,86.73617379884035,4900,0.0,0.0
1076,13822,28,60,60,1061,1.0,3.0,1.0,73.0,179.0,0.0,9.313225746154785,3600,0.0,0.0
1077,13823,21,57,64,1319,1.0,3.0,2.0,74.0,172.0,47.0,4.76837158203125,3249,0.0,0.0
1078,13824,24,67,71,1588,1.0,4.0,3.0,70.0,165.0,54.84615384615385,44.40892098500626,4489,0.0,0.0
1079,13825,32,75,75,1942,1.0,4.0,3.0,70.0,187.0,68.38461538461539,264.6977960169689,5625,0.0,0.0
1080,13826,26,74,76,1753,1.0,3.0,2.0,76.0,185.0,62.88461538461539,211.75823681357508,5476,0.0,0.0
1081,13827,20,68,77,1111,1.0,2.0,1.0,73.0,183.0,0.0,55.51115123125783,4624,0.0,70255.0
1082,13828,20,66,76,1581,1.0,3.0,2.0,73.0,172.0,57.80769230769231,35.52713678800501,4356,0.0,0.0
1083,13829,32,74,74,1129,1.0,3.0,1.0,71.0,165.0,0.0,211.75823681357508,5476,0.0,0.0
1084,13830,32,70,70,1886,2.0,2.0,3.0,70.0,159.0,67.5,86.73617379884035,4900,0.0,0.0
1085,13831,26,70,71,1692,1.0,3.0,3.0,69.0,172.0,60.84615384615385,86.73617379884035,4900,0.0,0.0
1086,13832,30,78,78,1943,2.0,3.0,2.0,72.0,190.0,72.03846153846153,516.9878828456423,6084,0.0,56145.0
1087,13833,26,80,85,1264,3.0,3.0,1.0,74.0,185.0,0.0,807.7935669463161,6400,0.0,37630.0
1088,13834,32,62,62,1588,1.0,4.0,2.0,73.0,181.0,58.42307692307692,14.551915228366852,3844,0.0,0.0
1089,13835,26,76,76,1114,1.0,2.0,1.0,76.0,198.0,0.0,330.8722450212111,5776,0.0,0.0
1090,13836,22,72,80,1823,1.0,3.0,4.0,72.0,157.0,64.26923076923077,135.52527156068805,5184,0.0,0.0
1091,13837,18,58,73,1443,1.0,3.0,2.0,69.0,137.0,49.23076923076923,5.9604644775390625,3364,0.0,50343.0
1092,13838,20,58,71,1419,1.0,3.0,3.0,69.0,152.0,49.92307692307692,5.9604644775390625,3364,0.0,14984.0
1093,13839,31,69,69,1190,1.0,2.0,1.0,75.0,190.0,0.0,69.38893903907228,4761,0.0,0.0
1094,13840,22,62,71,1582,1.0,2.0,2.0,72.0,181.0,56.03846153846154,14.551915228366852,3844,0.0,0.0
1095,13841,19,62,78,1510,1.0,3.0,2.0,72.0,172.0,53.76923076923077,14.551915228366852,3844,221.0,0.0
1096,13842,24,70,76,1747,1.0,3.0,3.0,69.0,159.0,62.26923076923077,86.73617379884035,4900,0.0,0.0
1097,13843,25,70,73,1927,1.0,2.0,3.0,73.0,185.0,68.3076923076923,86.73617379884035,4900,0.0,0.0
1098,13844,19,66,78,1602,1.0,4.0,3.0,72.0,141.0,56.19230769230769,35.52713678800501,4356,0.0,0.0
1099,13845,27,70,70,1501,1.0,2.0,2.0,73.0,179.0,55.34615384615385,86.73617379884035,4900,0.0,6655.0
1100,13846,22,64,73,882,1.0,2.0,1.0,74.0,172.0,0.0,22.737367544323206,4096,0.0,0.0
1101,13847,27,77,77,2029,3.0,4.0,3.0,72.0,157.0,72.23076923076923,413.59030627651384,5929,0.0,43711.0
1102,13848,28,60,60,1117,1.0,4.0,1.0,76.0,183.0,0.0,9.313225746154785,3600,0.0,0.0
1103,13849,28,69,69,1723,1.0,3.0,3.0,75.0,198.0,60.65384615384615,69.38893903907228,4761,0.0,0.0
1104,13850,32,81,81,2126,2.0,4.0,3.0,69.0,154.0,78.42307692307692,1009.7419586828951,6561,281.0,0.0
1105,13851,26,66,68,1784,1.0,4.0,2.0,71.0,172.0,61.53846153846154,35.52713678800501,4356,0.0,0.0
1106,13852,24,67,71,1810,1.0,3.0,3.0,71.0,168.0,65.26923076923077,44.40892098500626,4489,0.0,0.0
1107,13853,33,64,64,1731,1.0,4.0,2.0,72.0,161.0,60.15384615384615,22.737367544323206,4096,0.0,6953.0
1108,13854,26,64,66,1532,1.0,3.0,2.0,75.0,181.0,52.19230769230769,22.737367544323206,4096,0.0,0.0
1109,13855,24,72,77,1838,1.0,4.0,3.0,69.0,152.0,68.53846153846153,135.52527156068805,5184,0.0,0.0
1110,13856,24,65,69,1772,1.0,3.0,2.0,72.0,157.0,64.5,28.421709430404007,4225,0.0,6460.0
1111,13857,29,67,67,1679,1.0,2.0,2.0,74.0,201.0,60.57692307692308,44.40892098500626,4489,0.0,5299.0
1112,13858,22,61,70,1052,1.0,3.0,1.0,74.0,176.0,0.0,11.641532182693481,3721,0.0,0.0
1113,13859,32,70,70,1790,2.0,3.0,3.0,70.0,170.0,61.46153846153846,86.73617379884035,4900,0.0,0.0
1114,13860,31,66,66,1485,1.0,3.0,2.0,74.0,183.0,55.0,35.52713678800501,4356,0.0,0.0
1115,13861,30,66,66,1534,1.0,3.0,2.0,69.0,150.0,57.19230769230769,35.52713678800501,4356,0.0,5492.0
1116,13862,33,62,62,1112,1.0,2.0,1.0,75.0,187.0,0.0,14.551915228366852,3844,0.0,0.0
1117,13863,19,51,63,1295,1.0,2.0,2.0,73.0,159.0,46.80769230769231,1.25,2601,0.0,0.0
1118,13864,32,70,70,1692,1.0,4.0,2.0,74.0,187.0,60.73076923076923,86.73617379884035,4900,0.0,0.0
1119,13865,22,67,80,1504,1.0,3.0,2.0,75.0,172.0,55.0,44.40892098500626,4489,0.0,0.0
1120,13866,19,61,79,1552,1.0,3.0,3.0,69.0,152.0,56.30769230769231,11.641532182693481,3721,0.0,0.0
1121,13867,20,60,74,1285,1.0,3.0,2.0,75.0,187.0,46.0,9.313225746154785,3600,0.0,0.0
1122,13868,18,57,75,1364,1.0,4.0,3.0,70.0,139.0,46.84615384615385,4.76837158203125,3249,0.0,0.0
1123,13869,25,75,78,1999,1.0,4.0,4.0,69.0,163.0,73.73076923076923,264.6977960169689,5625,0.0,21903.0
1124,13870,20,59,70,1465,1.0,3.0,2.0,74.0,163.0,52.76923076923077,7.450580596923828,3481,0.0,21032.0
1125,13871,26,84,87,2040,3.0,3.0,3.0,68.0,161.0,77.07692307692308,1972.1522630525294,7056,307.0,0.0
1126,13872,18,58,68,1486,1.0,3.0,2.0,69.0,172.0,53.57692307692308,5.9604644775390625,3364,0.0,0.0
1127,13873,25,62,64,1583,1.0,3.0,2.0,74.0,181.0,55.53846153846154,14.551915228366852,3844,0.0,0.0
1128,13874,29,67,68,1138,1.0,4.0,1.0,73.0,176.0,0.0,44.40892098500626,4489,0.0,0.0
1129,13875,22,71,78,1903,1.0,2.0,3.0,67.0,159.0,67.8076923076923,108.42021724855044,5041,0.0,0.0
1130,13876,23,71,77,1781,1.0,2.0,3.0,67.0,141.0,63.0,108.42021724855044,5041,0.0,9662.0
1131,13877,24,71,76,1759,1.0,3.0,3.0,73.0,157.0,63.19230769230769,108.42021724855044,5041,0.0,0.0
1132,13878,21,74,81,1625,1.0,3.0,2.0,74.0,172.0,60.57692307692308,211.75823681357508,5476,0.0,0.0
1133,13879,24,65,68,1554,1.0,3.0,3.0,73.0,179.0,55.88461538461539,28.421709430404007,4225,0.0,0.0
1134,13880,27,74,74,1860,1.0,3.0,3.0,71.0,168.0,66.0,211.75823681357508,5476,0.0,0.0
1135,13881,24,61,66,1657,1.0,3.0,2.0,72.0,161.0,57.07692307692308,11.641532182693481,3721,0.0,22604.0
1136,13882,20,73,84,1808,1.0,3.0,4.0,72.0,159.0,64.96153846153847,169.40658945086008,5329,0.0,0.0
1137,13883,36,76,76,1202,2.0,3.0,1.0,72.0,179.0,0.0,330.8722450212111,5776,0.0,0.0
1138,13884,29,82,84,1292,3.0,3.0,1.0,73.0,183.0,0.0,1262.177448353619,6724,372.0,0.0
1139,13885,25,63,67,1062,1.0,3.0,1.0,71.0,154.0,0.0,18.189894035458565,3969,0.0,0.0
1140,13886,20,60,70,1565,1.0,3.0,3.0,70.0,152.0,57.23076923076923,9.313225746154785,3600,0.0,20604.0
1141,13887,29,70,70,1725,1.0,3.0,3.0,72.0,176.0,60.11538461538461,86.73617379884035,4900,0.0,0.0
1142,13888,21,64,72,1766,1.0,2.0,2.0,72.0,161.0,64.5,22.737367544323206,4096,0.0,0.0
1143,13889,21,62,71,1585,1.0,3.0,2.0,71.0,163.0,57.73076923076923,14.551915228366852,3844,0.0,0.0
1144,13890,29,68,68,1784,1.0,3.0,2.0,70.0,143.0,63.76923076923077,55.51115123125783,4624,0.0,0.0
1145,13891,29,69,69,1762,1.0,3.0,3.0,73.0,185.0,61.07692307692308,69.38893903907228,4761,0.0,5912.0
1146,13892,28,75,76,1133,1.0,2.0,1.0,77.0,198.0,0.0,264.6977960169689,5625,0.0,32632.0
1147,13893,27,72,72,1844,1.0,4.0,3.0,71.0,152.0,65.73076923076923,135.52527156068805,5184,0.0,23246.0
1148,13894,28,67,67,1689,1.0,2.0,2.0,74.0,176.0,60.46153846153846,44.40892098500626,4489,0.0,0.0
1149,13895,24,70,73,1723,1.0,2.0,3.0,72.0,154.0,62.11538461538461,86.73617379884035,4900,0.0,0.0
1150,13896,20,57,68,1470,1.0,3.0,2.0,68.0,137.0,52.84615384615385,4.76837158203125,3249,0.0,0.0
1151,13897,24,75,81,1552,1.0,2.0,2.0,73.0,172.0,57.76923076923077,264.6977960169689,5625,0.0,6143.0
1152,13898,34,71,71,1691,1.0,4.0,2.0,72.0,165.0,62.84615384615385,108.42021724855044,5041,0.0,17612.0
1153,13899,35,70,70,1625,2.0,3.0,2.0,71.0,174.0,54.96153846153846,86.73617379884035,4900,0.0,0.0
1154,13900,26,69,72,1748,1.0,3.0,4.0,73.0,185.0,64.1923076923077,69.38893903907228,4761,0.0,0.0
1155,13901,25,68,71,1703,1.0,2.0,3.0,69.0,157.0,59.5,55.51115123125783,4624,0.0,0.0
1156,13902,27,63,64,1630,1.0,3.0,2.0,69.0,165.0,56.07692307692308,18.189894035458565,3969,0.0,0.0
1157,13903,23,71,76,1691,1.0,3.0,3.0,76.0,194.0,60.88461538461539,108.42021724855044,5041,0.0,0.0
1158,13904,24,75,77,1973,1.0,4.0,4.0,70.0,159.0,71.88461538461539,264.6977960169689,5625,0.0,10228.0
1159,13905,23,66,72,1458,1.0,3.0,2.0,72.0,183.0,51.88461538461539,35.52713678800501,4356,0.0,0.0
1160,13906,23,77,83,1670,1.0,2.0,2.0,76.0,176.0,61.84615384615385,413.59030627651384,5929,0.0,0.0
1161,13907,25,69,72,1833,1.0,4.0,3.0,69.0,154.0,65.6923076923077,69.38893903907228,4761,0.0,0.0
1162,13908,26,68,69,1562,1.0,3.0,2.0,70.0,172.0,58.0,55.51115123125783,4624,0.0,0.0
1163,13909,33,63,63,1474,1.0,2.0,2.0,71.0,187.0,51.38461538461539,18.189894035458565,3969,0.0,0.0
1164,13910,22,59,68,1409,1.0,3.0,2.0,72.0,170.0,49.15384615384615,7.450580596923828,3481,0.0,0.0
1165,13911,26,66,66,1751,1.0,4.0,3.0,69.0,141.0,60.80769230769231,35.52713678800501,4356,0.0,0.0
1166,13912,22,67,75,1743,1.0,3.0,2.0,74.0,185.0,66.23076923076923,44.40892098500626,4489,0.0,0.0
1167,13913,30,70,70,1990,1.0,4.0,3.0,72.0,168.0,69.53846153846153,86.73617379884035,4900,0.0,0.0
1168,13914,21,57,68,1256,1.0,3.0,2.0,73.0,176.0,42.15384615384615,4.76837158203125,3249,0.0,0.0
1169,13915,30,74,74,1151,1.0,2.0,1.0,72.0,172.0,0.0,211.75823681357508,5476,0.0,33083.0
1170,13916,26,78,79,1795,1.0,4.0,2.0,69.0,157.0,65.61538461538461,516.9878828456423,6084,0.0,17599.0
1171,13917,21,57,69,1414,1.0,3.0,2.0,70.0,152.0,51.88461538461539,4.76837158203125,3249,0.0,18741.0
1172,13918,18,55,72,1487,1.0,3.0,2.0,71.0,172.0,53.84615384615385,3.0517578125,3025,0.0,0.0
1173,13919,18,50,71,791,1.0,2.0,1.0,71.0,154.0,0.0,1.0,2500,0.0,0.0
1174,13920,21,56,66,929,1.0,3.0,1.0,72.0,176.0,0.0,3.814697265625,3136,0.0,0.0
1175,13921,29,70,70,1949,1.0,3.0,3.0,70.0,179.0,68.34615384615384,86.73617379884035,4900,0.0,0.0
1176,13922,29,58,59,1212,1.0,3.0,2.0,73.0,172.0,43.07692307692308,5.9604644775390625,3364,0.0,0.0
1177,13923,30,67,67,1788,1.0,4.0,2.0,71.0,172.0,63.73076923076923,44.40892098500626,4489,0.0,0.0
1178,13924,32,73,73,1145,1.0,3.0,1.0,73.0,183.0,0.0,169.40658945086008,5329,0.0,0.0
1179,13925,31,66,66,1619,1.0,3.0,3.0,76.0,179.0,58.0,35.52713678800501,4356,0.0,0.0
1180,13926,30,68,68,1561,1.0,3.0,2.0,71.0,179.0,54.57692307692308,55.51115123125783,4624,0.0,0.0
1181,13927,23,64,70,1390,1.0,3.0,2.0,76.0,181.0,52.23076923076923,22.737367544323206,4096,0.0,0.0
1182,13928,25,62,65,937,1.0,3.0,1.0,75.0,176.0,0.0,14.551915228366852,3844,0.0,0.0
1183,13929,23,68,75,1697,1.0,3.0,3.0,69.0,143.0,60.26923076923077,55.51115123125783,4624,0.0,0.0
1184,13930,23,66,70,1806,1.0,3.0,2.0,70.0,154.0,64.11538461538461,35.52713678800501,4356,0.0,0.0
1185,13931,21,67,77,1702,1.0,2.0,2.0,69.0,163.0,63.46153846153846,44.40892098500626,4489,0.0,3509.0
1186,13932,31,65,65,1829,1.0,3.0,3.0,70.0,141.0,64.26923076923077,28.421709430404007,4225,0.0,6460.0
1187,13933,25,64,70,1333,1.0,3.0,2.0,72.0,159.0,48.61538461538461,22.737367544323206,4096,0.0,0.0
1188,13934,29,68,68,1645,1.0,3.0,2.0,73.0,168.0,57.34615384615385,55.51115123125783,4624,0.0,0.0
1189,13935,20,61,74,1619,1.0,3.0,2.0,71.0,159.0,59.19230769230769,11.641532182693481,3721,0.0,0.0
1190,13936,30,73,73,1112,1.0,2.0,1.0,75.0,181.0,0.0,169.40658945086008,5329,0.0,0.0
1191,13937,20,80,90,2048,1.0,4.0,4.0,69.0,154.0,76.15384615384616,807.7935669463161,6400,0.0,39791.0
1192,13938,20,57,67,1475,1.0,3.0,2.0,76.0,170.0,55.69230769230769,4.76837158203125,3249,0.0,0.0
1193,13939,20,64,75,1680,1.0,3.0,2.0,72.0,148.0,60.57692307692308,22.737367544323206,4096,0.0,0.0
1194,13940,27,72,73,1845,1.0,3.0,3.0,69.0,161.0,64.53846153846153,135.52527156068805,5184,0.0,0.0
1195,13941,29,63,63,1613,1.0,1.0,2.0,70.0,170.0,57.65384615384615,18.189894035458565,3969,0.0,0.0
1196,13942,18,54,66,1348,1.0,3.0,2.0,71.0,143.0,46.57692307692308,2.44140625,2916,0.0,0.0
1197,13943,21,59,65,1470,1.0,2.0,2.0,71.0,172.0,50.53846153846154,7.450580596923828,3481,0.0,0.0
1198,13944,20,65,80,1604,1.0,3.0,2.0,73.0,154.0,60.23076923076923,28.421709430404007,4225,0.0,11806.0
1199,13945,28,68,68,1679,1.0,4.0,2.0,75.0,201.0,58.65384615384615,55.51115123125783,4624,0.0,0.0
1200,13946,26,57,60,1545,1.0,3.0,2.0,73.0,168.0,56.03846153846154,4.76837158203125,3249,0.0,0.0
1201,13947,27,68,69,1623,1.0,3.0,3.0,72.0,176.0,59.30769230769231,55.51115123125783,4624,0.0,0.0
1202,13948,19,60,75,1428,1.0,3.0,2.0,73.0,161.0,53.23076923076923,9.313225746154785,3600,0.0,0.0
1203,13949,27,60,61,1502,1.0,3.0,2.0,69.0,168.0,50.19230769230769,9.313225746154785,3600,0.0,0.0
1204,13950,20,60,72,1545,1.0,3.0,3.0,69.0,168.0,55.61538461538461,9.313225746154785,3600,0.0,0.0
1205,13951,31,69,69,1704,1.0,3.0,3.0,67.0,146.0,60.38461538461539,69.38893903907228,4761,0.0,0.0
1206,13952,22,63,71,1392,1.0,2.0,2.0,73.0,185.0,48.53846153846154,18.189894035458565,3969,0.0,0.0
1207,13953,18,52,68,830,1.0,3.0,1.0,73.0,165.0,0.0,1.5625,2704,0.0,0.0
1208,13954,28,67,67,1647,1.0,3.0,3.0,65.0,143.0,57.53846153846154,44.40892098500626,4489,0.0,0.0
1209,13955,20,63,74,1734,1.0,3.0,3.0,71.0,176.0,60.46153846153846,18.189894035458565,3969,0.0,0.0
1210,13956,22,76,81,1643,1.0,3.0,2.0,75.0,196.0,61.65384615384615,330.8722450212111,5776,0.0,30072.0
1211,13957,30,71,71,1872,1.0,3.0,3.0,70.0,161.0,63.38461538461539,108.42021724855044,5041,0.0,0.0
1212,13958,20,67,79,1731,1.0,4.0,3.0,70.0,154.0,62.46153846153846,44.40892098500626,4489,0.0,0.0
1213,13959,24,63,68,1101,1.0,2.0,1.0,72.0,176.0,0.0,18.189894035458565,3969,0.0,0.0
1214,13960,25,64,69,1695,1.0,3.0,2.0,72.0,172.0,59.5,22.737367544323206,4096,0.0,0.0
1215,13961,23,64,69,1640,1.0,3.0,3.0,72.0,161.0,61.23076923076923,22.737367544323206,4096,0.0,0.0
1216,13962,21,59,66,1458,1.0,2.0,2.0,68.0,159.0,52.07692307692308,7.450580596923828,3481,0.0,0.0
1217,13963,24,69,74,1519,1.0,3.0,2.0,72.0,181.0,54.0,69.38893903907228,4761,0.0,0.0
1218,13964,27,79,80,2002,2.0,3.0,3.0,70.0,163.0,74.0,646.2348535570528,6241,0.0,72395.0
1219,13965,20,65,79,1459,1.0,2.0,2.0,72.0,154.0,54.88461538461539,28.421709430404007,4225,0.0,9373.0
1220,13966,20,64,73,1625,1.0,2.0,2.0,70.0,154.0,59.69230769230769,22.737367544323206,4096,0.0,0.0
1221,13967,35,61,61,1217,1.0,3.0,2.0,74.0,190.0,45.38461538461539,11.641532182693481,3721,0.0,0.0
1222,13968,25,81,84,2035,2.0,3.0,3.0,72.0,168.0,76.92307692307692,1009.7419586828951,6561,140.0,0.0
1223,13969,26,65,66,1632,1.0,3.0,2.0,73.0,170.0,57.69230769230769,28.421709430404007,4225,0.0,0.0
1224,13970,31,69,69,1804,1.0,3.0,3.0,73.0,183.0,64.1923076923077,69.38893903907228,4761,0.0,0.0
1225,13971,21,71,78,1748,1.0,4.0,3.0,68.0,154.0,61.11538461538461,108.42021724855044,5041,0.0,0.0
1226,13972,30,67,68,1115,1.0,3.0,1.0,76.0,172.0,0.0,44.40892098500626,4489,0.0,0.0
1227,13973,24,64,68,1616,1.0,3.0,2.0,71.0,179.0,58.65384615384615,22.737367544323206,4096,0.0,11330.0
1228,13974,23,62,70,1724,1.0,2.0,2.0,67.0,163.0,61.69230769230769,14.551915228366852,3844,0.0,0.0
1229,13975,40,76,76,1198,2.0,3.0,1.0,74.0,196.0,0.0,330.8722450212111,5776,0.0,0.0
1230,13976,19,61,70,1445,1.0,3.0,2.0,72.0,165.0,50.53846153846154,11.641532182693481,3721,0.0,1590.0
1231,13977,22,67,75,1755,1.0,3.0,3.0,70.0,157.0,62.96153846153846,44.40892098500626,4489,0.0,0.0
1232,13978,27,58,61,1007,1.0,3.0,1.0,74.0,174.0,0.0,5.9604644775390625,3364,0.0,0.0
1233,13979,21,78,84,1890,1.0,3.0,3.0,66.0,154.0,68.65384615384616,516.9878828456423,6084,0.0,30072.0
1234,13980,28,69,69,1590,1.0,3.0,3.0,73.0,174.0,56.34615384615385,69.38893903907228,4761,0.0,0.0
1235,13981,19,61,73,1619,1.0,3.0,2.0,74.0,174.0,58.61538461538461,11.641532182693481,3721,0.0,0.0
1236,13982,22,56,62,1354,1.0,3.0,2.0,73.0,172.0,46.46153846153846,3.814697265625,3136,0.0,3135.0
1237,13983,28,72,72,1979,2.0,3.0,3.0,72.0,187.0,70.53846153846153,135.52527156068805,5184,0.0,21046.0
1238,13984,34,72,72,1759,2.0,4.0,3.0,73.0,170.0,62.88461538461539,135.52527156068805,5184,0.0,0.0
1239,13985,17,60,75,1432,1.0,3.0,2.0,72.0,165.0,51.61538461538461,9.313225746154785,3600,0.0,0.0
1240,13986,29,68,68,1721,1.0,3.0,3.0,75.0,207.0,64.6923076923077,55.51115123125783,4624,0.0,0.0
1241,13987,20,57,71,1361,1.0,3.0,2.0,73.0,174.0,48.61538461538461,4.76837158203125,3249,0.0,0.0
1242,13988,21,64,76,1509,1.0,3.0,3.0,70.0,165.0,53.38461538461539,22.737367544323206,4096,0.0,10228.0
1243,13989,23,68,75,1138,1.0,3.0,1.0,74.0,194.0,0.0,55.51115123125783,4624,0.0,10624.0
1244,13990,19,60,73,1531,1.0,3.0,2.0,71.0,154.0,53.88461538461539,9.313225746154785,3600,0.0,0.0
1245,13991,26,73,75,1760,1.0,4.0,3.0,72.0,170.0,60.84615384615385,169.40658945086008,5329,0.0,0.0
1246,13992,20,60,70,1467,1.0,3.0,2.0,71.0,176.0,50.0,9.313225746154785,3600,0.0,0.0
