,Ob,WageNew,Age,Overall,Potential,Special,International Reputation,Weak Foot,Skill Moves,Height,Weight,Positions Average,Exponential Term,Quadratic Term,Top 20 Clubs,Average Club Wages
2259,2260,30823,27,78,80,1679,1.0,3.0,2.0,73.0,172.0,61.96153846153846,516.9878828456423,6084,0.0,10178.0
2260,2261,12143,23,70,78,1784,1.0,3.0,3.0,69.0,159.0,65.34615384615384,86.73617379884035,4900,0.0,10681.0
2261,2262,15275,22,72,81,1717,1.0,3.0,3.0,72.0,168.0,61.38461538461539,135.52527156068805,5184,0.0,10228.0
2262,2263,5968,20,56,69,1171,1.0,3.0,2.0,79.0,183.0,41.23076923076923,3.814697265625,3136,0.0,69763.0
2263,2264,1320,21,63,70,1565,1.0,3.0,3.0,70.0,154.0,53.96153846153846,18.189894035458565,3969,0.0,0.0
2264,2265,56426,24,75,79,2018,1.0,2.0,4.0,70.0,154.0,74.6923076923077,264.6977960169689,5625,114.0,0.0
2265,2266,25460,23,75,80,1961,1.0,4.0,3.0,72.0,185.0,69.07692307692308,264.6977960169689,5625,0.0,12818.0
2266,2267,1642,19,53,70,1286,1.0,3.0,2.0,72.0,141.0,45.42307692307692,1.953125,2809,0.0,0.0
2267,2268,18940,29,75,75,1959,2.0,3.0,3.0,74.0,165.0,71.73076923076923,264.6977960169689,5625,0.0,20182.0
2268,2269,1750,31,64,64,1546,1.0,3.0,3.0,66.0,157.0,55.42307692307692,22.737367544323206,4096,0.0,0.0
2269,2270,22749,22,70,79,1757,1.0,2.0,3.0,72.0,154.0,64.53846153846153,86.73617379884035,4900,0.0,67544.0
2270,2271,4263,34,69,69,1980,1.0,3.0,2.0,72.0,168.0,68.6923076923077,69.38893903907228,4761,0.0,0.0
2271,2272,13539,28,71,71,1592,1.0,3.0,2.0,70.0,165.0,55.73076923076923,108.42021724855044,5041,0.0,13063.0
2272,2273,22233,28,73,74,1580,1.0,2.0,2.0,73.0,187.0,58.07692307692308,169.40658945086008,5329,0.0,0.0
2273,2274,6391,22,66,71,1559,1.0,3.0,2.0,75.0,176.0,54.88461538461539,35.52713678800501,4356,0.0,0.0
2274,2275,11885,24,70,75,1096,1.0,2.0,1.0,74.0,172.0,0.0,86.73617379884035,4900,0.0,0.0
2275,2276,1575,25,62,65,1693,,,,0.0,0.0,0.0,14.551915228366852,3844,0.0,1212.0
2276,2277,4803,34,66,66,1729,1.0,3.0,2.0,69.0,163.0,62.73076923076923,35.52713678800501,4356,0.0,0.0
2277,2278,1551,28,56,57,874,1.0,2.0,1.0,72.0,163.0,0.0,3.814697265625,3136,0.0,3135.0
2278,2279,40743,27,81,82,1866,2.0,3.0,3.0,75.0,168.0,73.46153846153847,1009.7419586828951,6561,0.0,33083.0
2279,2280,4651,28,67,67,1861,1.0,3.0,3.0,70.0,152.0,65.61538461538461,44.40892098500626,4489,0.0,0.0
2280,2281,18533,31,73,73,1815,1.0,3.0,3.0,67.0,154.0,64.73076923076923,169.40658945086008,5329,0.0,0.0
2281,2282,2474,24,64,67,1846,1.0,4.0,2.0,73.0,172.0,64.65384615384616,22.737367544323206,4096,0.0,0.0
2282,2283,4233,21,66,76,1445,1.0,3.0,2.0,73.0,170.0,51.57692307692308,35.52713678800501,4356,0.0,0.0
2283,2284,1537,22,63,72,1396,1.0,3.0,2.0,72.0,159.0,50.23076923076923,18.189894035458565,3969,0.0,0.0
2284,2285,27745,22,72,82,1783,1.0,3.0,3.0,70.0,170.0,63.26923076923077,135.52527156068805,5184,0.0,0.0
2285,2286,46723,28,73,73,1848,2.0,3.0,4.0,69.0,159.0,64.1923076923077,169.40658945086008,5329,0.0,0.0
2286,2287,3830,23,65,71,1525,1.0,3.0,2.0,73.0,174.0,54.38461538461539,28.421709430404007,4225,0.0,0.0
2287,2288,19835,33,75,75,1869,2.0,4.0,3.0,72.0,161.0,65.34615384615384,264.6977960169689,5625,0.0,0.0
2288,2289,1473,31,68,68,945,1.0,2.0,1.0,73.0,176.0,0.0,55.51115123125783,4624,0.0,0.0
2289,2290,11534,30,71,71,1800,1.0,3.0,2.0,71.0,163.0,61.92307692307692,108.42021724855044,5041,0.0,0.0
2290,2291,33637,26,73,74,1846,1.0,4.0,4.0,70.0,165.0,64.26923076923077,169.40658945086008,5329,0.0,0.0
2291,2292,480,24,60,66,1494,1.0,3.0,2.0,70.0,163.0,51.11538461538461,9.313225746154785,3600,0.0,0.0
2292,2293,20526,21,74,81,1882,1.0,3.0,3.0,71.0,174.0,70.57692307692308,211.75823681357508,5476,0.0,37630.0
2293,2294,1462,20,62,73,1365,1.0,3.0,2.0,76.0,181.0,51.15384615384615,14.551915228366852,3844,0.0,0.0
2294,2295,2011,24,60,63,1618,1.0,3.0,2.0,66.0,141.0,57.53846153846154,9.313225746154785,3600,0.0,0.0
2295,2296,3653,25,62,67,1386,1.0,3.0,2.0,73.0,176.0,49.11538461538461,14.551915228366852,3844,0.0,0.0
2296,2297,3682,31,64,64,1693,1.0,3.0,2.0,67.0,150.0,63.19230769230769,22.737367544323206,4096,0.0,0.0
2297,2298,1628,24,63,68,1639,1.0,2.0,2.0,69.0,165.0,57.73076923076923,18.189894035458565,3969,0.0,8389.0
2298,2299,5836,24,70,74,1655,1.0,3.0,3.0,73.0,174.0,58.42307692307692,86.73617379884035,4900,0.0,0.0
2299,2300,14285,24,75,78,1985,1.0,3.0,4.0,70.0,154.0,70.26923076923077,264.6977960169689,5625,0.0,0.0
2300,2301,3842,19,56,64,1416,1.0,2.0,3.0,67.0,137.0,48.96153846153846,3.814697265625,3136,0.0,40567.0
2301,2302,1380,18,50,61,1430,1.0,2.0,2.0,71.0,154.0,50.76923076923077,1.0,2500,0.0,4422.0
2302,2303,57048,26,79,82,2097,2.0,3.0,4.0,72.0,154.0,75.8076923076923,646.2348535570528,6241,0.0,32337.0
2303,2304,2665,29,66,66,1635,1.0,2.0,2.0,71.0,168.0,59.30769230769231,35.52713678800501,4356,0.0,0.0
2304,2305,85397,27,77,77,1978,2.0,4.0,3.0,71.0,159.0,72.76923076923077,413.59030627651384,5929,128.0,0.0
2305,2306,1364,22,62,69,1592,1.0,3.0,3.0,69.0,157.0,56.34615384615385,14.551915228366852,3844,0.0,0.0
2306,2307,2600,23,64,67,1559,1.0,3.0,3.0,70.0,157.0,53.61538461538461,22.737367544323206,4096,0.0,6914.0
2307,2308,1669,28,60,60,1628,1.0,3.0,3.0,71.0,161.0,55.88461538461539,9.313225746154785,3600,0.0,0.0
2308,2309,2498,28,66,66,1437,1.0,3.0,2.0,74.0,181.0,52.0,35.52713678800501,4356,0.0,4454.0
2309,2310,1480,23,59,65,1448,1.0,3.0,2.0,69.0,146.0,49.73076923076923,7.450580596923828,3481,0.0,7781.0
2310,2311,2980,22,63,68,1771,1.0,2.0,2.0,70.0,157.0,63.30769230769231,18.189894035458565,3969,0.0,0.0
2311,2312,2623,28,65,66,1070,1.0,2.0,1.0,75.0,201.0,0.0,28.421709430404007,4225,0.0,6821.0
2312,2313,1184,19,60,69,1535,1.0,3.0,3.0,70.0,165.0,55.73076923076923,9.313225746154785,3600,0.0,0.0
2313,2314,3172,23,60,69,1530,1.0,3.0,2.0,69.0,141.0,56.26923076923077,9.313225746154785,3600,0.0,0.0
2314,2315,17454,20,68,79,1636,1.0,2.0,2.0,74.0,157.0,61.84615384615385,55.51115123125783,4624,0.0,22976.0
2315,2316,1990,28,73,73,1839,1.0,4.0,3.0,71.0,174.0,65.34615384615384,169.40658945086008,5329,0.0,0.0
2316,2317,7014,24,72,78,1897,1.0,3.0,3.0,69.0,148.0,66.03846153846153,135.52527156068805,5184,0.0,0.0
2317,2318,2737,22,59,66,1540,1.0,3.0,2.0,69.0,152.0,56.34615384615385,7.450580596923828,3481,0.0,0.0
2318,2319,50351,28,74,74,1792,2.0,3.0,2.0,73.0,172.0,66.65384615384616,211.75823681357508,5476,0.0,43711.0
2319,2320,1742,17,58,78,1531,1.0,2.0,2.0,70.0,159.0,55.80769230769231,5.9604644775390625,3364,0.0,0.0
2320,2321,2877,23,64,73,1085,1.0,3.0,1.0,75.0,161.0,0.0,22.737367544323206,4096,0.0,0.0
2321,2322,11597,20,69,78,1575,1.0,3.0,3.0,70.0,152.0,58.84615384615385,69.38893903907228,4761,0.0,30477.0
2322,2323,6992,31,69,69,1157,1.0,3.0,1.0,74.0,194.0,0.0,69.38893903907228,4761,0.0,0.0
2323,2324,21079,24,71,76,1831,1.0,4.0,3.0,71.0,154.0,67.61538461538461,108.42021724855044,5041,0.0,0.0
2324,2325,8530,25,72,75,1823,1.0,3.0,3.0,66.0,154.0,65.53846153846153,135.52527156068805,5184,0.0,0.0
2325,2326,25006,26,73,74,1943,1.0,2.0,3.0,72.0,165.0,68.53846153846153,169.40658945086008,5329,0.0,12818.0
2326,2327,1179,18,53,65,1334,1.0,3.0,2.0,73.0,159.0,47.11538461538461,1.953125,2809,0.0,0.0
2327,2328,1780,27,65,65,1610,1.0,3.0,3.0,70.0,165.0,54.46153846153846,28.421709430404007,4225,0.0,0.0
2328,2329,4879,27,69,69,1753,1.0,3.0,3.0,69.0,157.0,63.69230769230769,69.38893903907228,4761,0.0,0.0
2329,2330,15565,26,75,78,1613,1.0,2.0,2.0,74.0,181.0,59.61538461538461,264.6977960169689,5625,0.0,0.0
2330,2331,1885,27,62,63,1496,1.0,3.0,2.0,72.0,154.0,52.92307692307692,14.551915228366852,3844,0.0,4185.0
2331,2332,3639,29,69,69,1751,1.0,3.0,2.0,68.0,148.0,60.84615384615385,69.38893903907228,4761,0.0,0.0
2332,2333,7124,20,64,75,1584,1.0,3.0,3.0,67.0,143.0,56.73076923076923,22.737367544323206,4096,0.0,53996.0
2333,2334,3501,22,62,69,1642,1.0,3.0,2.0,71.0,159.0,60.03846153846154,14.551915228366852,3844,0.0,23246.0
2334,2335,13030,32,74,74,1955,1.0,3.0,3.0,74.0,165.0,71.84615384615384,211.75823681357508,5476,0.0,0.0
2335,2336,4975,19,66,82,1553,1.0,3.0,3.0,72.0,165.0,56.11538461538461,35.52713678800501,4356,0.0,0.0
2336,2337,1446,25,66,70,1773,1.0,3.0,4.0,66.0,148.0,58.92307692307692,35.52713678800501,4356,0.0,0.0
2337,2338,3795,20,60,72,1361,1.0,2.0,2.0,76.0,187.0,47.61538461538461,9.313225746154785,3600,0.0,0.0
2338,2339,31450,21,70,81,1769,1.0,2.0,3.0,75.0,190.0,62.46153846153846,86.73617379884035,4900,0.0,0.0
2339,2340,1274,22,65,73,1558,1.0,3.0,2.0,69.0,165.0,56.42307692307692,28.421709430404007,4225,0.0,0.0
2340,2341,11912,33,75,75,1909,2.0,3.0,4.0,71.0,168.0,69.3076923076923,264.6977960169689,5625,0.0,0.0
2341,2342,5178,25,64,67,1066,1.0,3.0,1.0,71.0,203.0,0.0,22.737367544323206,4096,0.0,0.0
2342,2343,47385,29,75,75,1758,1.0,3.0,2.0,74.0,190.0,65.73076923076923,264.6977960169689,5625,0.0,39509.0
2343,2344,1664,24,64,67,1636,1.0,2.0,3.0,68.0,157.0,58.65384615384615,22.737367544323206,4096,0.0,0.0
2344,2345,3672,22,60,73,1581,1.0,3.0,2.0,70.0,165.0,55.61538461538461,9.313225746154785,3600,0.0,0.0
2345,2346,22158,21,75,85,1892,1.0,3.0,3.0,72.0,163.0,71.07692307692308,264.6977960169689,5625,0.0,33083.0
2346,2347,2426,18,64,78,1765,1.0,3.0,3.0,71.0,170.0,63.19230769230769,22.737367544323206,4096,0.0,0.0
2347,2348,1247,28,64,65,1755,1.0,4.0,2.0,69.0,148.0,61.84615384615385,22.737367544323206,4096,0.0,0.0
2348,2349,126913,29,85,85,2199,3.0,5.0,4.0,73.0,176.0,80.53846153846153,2465.190328815662,7225,127.0,0.0
2349,2350,7111,27,69,72,1047,1.0,2.0,1.0,74.0,168.0,0.0,69.38893903907228,4761,0.0,0.0
2350,2351,6509,27,68,68,1670,1.0,2.0,3.0,71.0,163.0,61.80769230769231,55.51115123125783,4624,0.0,0.0
2351,2352,1502,17,50,67,1408,1.0,2.0,2.0,72.0,148.0,49.96153846153846,1.0,2500,0.0,0.0
2352,2353,23421,33,74,74,1811,3.0,3.0,3.0,72.0,170.0,65.8076923076923,211.75823681357508,5476,0.0,0.0
2353,2354,29497,30,77,77,1950,1.0,3.0,3.0,73.0,165.0,73.26923076923077,413.59030627651384,5929,0.0,20156.0
2354,2355,20335,27,74,75,1937,1.0,2.0,3.0,72.0,176.0,66.15384615384616,211.75823681357508,5476,0.0,0.0
2355,2356,27722,30,77,77,1289,2.0,3.0,1.0,74.0,163.0,0.0,413.59030627651384,5929,0.0,0.0
2356,2357,20706,29,73,73,1850,1.0,3.0,2.0,72.0,163.0,67.34615384615384,169.40658945086008,5329,0.0,0.0
2357,2358,3994,17,61,80,1516,1.0,3.0,3.0,70.0,163.0,52.38461538461539,11.641532182693481,3721,0.0,0.0
2358,2359,1384,17,62,80,1566,1.0,3.0,4.0,71.0,165.0,55.07692307692308,14.551915228366852,3844,0.0,5492.0
2359,2360,41956,21,76,84,1952,2.0,4.0,4.0,72.0,174.0,72.65384615384616,330.8722450212111,5776,0.0,39595.0
2360,2361,2743,36,62,62,1628,1.0,2.0,2.0,74.0,176.0,59.15384615384615,14.551915228366852,3844,0.0,12193.0
2361,2362,2383,24,59,62,1541,1.0,3.0,2.0,69.0,152.0,53.84615384615385,7.450580596923828,3481,0.0,26755.0
2362,2363,2961,24,64,66,1802,1.0,3.0,3.0,71.0,157.0,62.61538461538461,22.737367544323206,4096,0.0,0.0
2363,2364,31581,29,69,69,1796,1.0,3.0,3.0,72.0,183.0,61.5,69.38893903907228,4761,0.0,0.0
2364,2365,2944,27,68,70,1067,1.0,2.0,1.0,74.0,181.0,0.0,55.51115123125783,4624,0.0,0.0
2365,2366,59860,26,75,78,1964,1.0,4.0,3.0,72.0,196.0,72.65384615384616,264.6977960169689,5625,0.0,44474.0
2366,2367,7268,37,71,71,1633,1.0,2.0,2.0,72.0,179.0,61.57692307692308,108.42021724855044,5041,0.0,0.0
2367,2368,7755,30,69,69,1710,1.0,3.0,2.0,66.0,132.0,60.5,69.38893903907228,4761,0.0,0.0
2368,2369,1744,30,64,64,1577,1.0,3.0,2.0,71.0,170.0,58.46153846153846,22.737367544323206,4096,0.0,0.0
2369,2370,1331,23,59,64,1470,1.0,3.0,2.0,74.0,165.0,51.96153846153846,7.450580596923828,3481,0.0,0.0
2370,2371,8214,30,73,73,1930,2.0,3.0,3.0,72.0,172.0,72.61538461538461,169.40658945086008,5329,0.0,17612.0
2371,2372,18946,21,75,84,1822,1.0,3.0,4.0,74.0,172.0,68.38461538461539,264.6977960169689,5625,0.0,32638.0
2372,2373,24466,24,78,84,1150,1.0,3.0,1.0,72.0,172.0,0.0,516.9878828456423,6084,0.0,21603.0
2373,2374,2885,31,66,66,1189,1.0,3.0,1.0,72.0,165.0,0.0,35.52713678800501,4356,0.0,0.0
2374,2375,19265,25,70,72,1849,1.0,2.0,3.0,73.0,152.0,68.1923076923077,86.73617379884035,4900,0.0,21603.0
2375,2376,1934,22,55,64,1344,1.0,2.0,2.0,75.0,201.0,46.88461538461539,3.0517578125,3025,0.0,5045.0
2376,2377,23191,28,81,81,2106,3.0,4.0,3.0,72.0,159.0,78.8076923076923,1009.7419586828951,6561,0.0,0.0
2377,2378,4841,24,66,69,1690,1.0,4.0,2.0,69.0,154.0,58.65384615384615,35.52713678800501,4356,0.0,0.0
2378,2379,4065,34,63,63,1514,1.0,3.0,3.0,68.0,152.0,57.80769230769231,18.189894035458565,3969,0.0,5492.0
2379,2380,8218,28,66,66,1505,1.0,3.0,2.0,74.0,209.0,54.15384615384615,35.52713678800501,4356,0.0,0.0
2380,2381,2491,35,67,67,909,1.0,2.0,1.0,73.0,176.0,0.0,44.40892098500626,4489,0.0,7343.0
2381,2382,4422,24,67,70,1688,1.0,5.0,4.0,70.0,165.0,59.07692307692308,44.40892098500626,4489,0.0,0.0
2382,2383,1596,17,58,70,1336,1.0,2.0,2.0,73.0,165.0,48.11538461538461,5.9604644775390625,3364,0.0,0.0
2383,2384,8274,29,69,69,1869,1.0,1.0,2.0,72.0,172.0,65.26923076923077,69.38893903907228,4761,0.0,0.0
2384,2385,5128,24,64,70,1683,1.0,2.0,2.0,73.0,161.0,60.26923076923077,22.737367544323206,4096,0.0,0.0
2385,2386,3091,22,63,68,1595,1.0,3.0,2.0,73.0,154.0,53.61538461538461,18.189894035458565,3969,0.0,0.0
2386,2387,2370,21,60,70,1376,1.0,3.0,2.0,77.0,176.0,49.38461538461539,9.313225746154785,3600,0.0,0.0
2387,2388,2563,22,53,63,1362,1.0,3.0,2.0,69.0,148.0,48.03846153846154,1.953125,2809,0.0,0.0
2388,2389,26659,25,78,79,2009,1.0,3.0,4.0,71.0,168.0,71.11538461538461,516.9878828456423,6084,0.0,0.0
2389,2390,61054,28,79,79,2004,2.0,3.0,3.0,70.0,187.0,73.42307692307692,646.2348535570528,6241,0.0,67544.0
2390,2391,18765,22,67,74,1543,1.0,2.0,3.0,74.0,172.0,55.03846153846154,44.40892098500626,4489,0.0,0.0
2391,2392,12843,23,72,78,1721,1.0,3.0,3.0,73.0,154.0,63.26923076923077,135.52527156068805,5184,0.0,8892.0
2392,2393,2921,28,63,63,1621,1.0,3.0,2.0,73.0,176.0,56.30769230769231,18.189894035458565,3969,0.0,0.0
2393,2394,1314,24,64,67,1457,1.0,3.0,2.0,76.0,165.0,50.19230769230769,22.737367544323206,4096,0.0,0.0
2394,2395,26766,27,76,78,1325,1.0,3.0,1.0,73.0,161.0,0.0,330.8722450212111,5776,0.0,72395.0
2395,2396,2333,28,62,62,1456,1.0,3.0,2.0,72.0,172.0,54.30769230769231,14.551915228366852,3844,0.0,0.0
2396,2397,1991,18,61,79,1342,1.0,5.0,2.0,77.0,201.0,49.46153846153846,11.641532182693481,3721,0.0,0.0
2397,2398,7025,20,69,83,1091,1.0,3.0,1.0,76.0,187.0,0.0,69.38893903907228,4761,0.0,15768.0
2398,2399,6337,26,70,72,1620,1.0,3.0,3.0,77.0,179.0,57.26923076923077,86.73617379884035,4900,0.0,0.0
2399,2400,12874,24,77,81,2086,1.0,5.0,3.0,74.0,181.0,75.6923076923077,413.59030627651384,5929,0.0,0.0
2400,2401,1279,20,61,70,1687,1.0,3.0,2.0,72.0,165.0,60.46153846153846,11.641532182693481,3721,0.0,0.0
2401,2402,1687,19,51,61,1377,1.0,2.0,2.0,67.0,148.0,48.07692307692308,1.25,2601,0.0,0.0
2402,2403,2660,19,61,75,908,1.0,3.0,1.0,73.0,172.0,0.0,11.641532182693481,3721,137.0,0.0
2403,2404,1194,35,67,67,1136,1.0,3.0,1.0,75.0,183.0,0.0,44.40892098500626,4489,0.0,0.0
2404,2405,2333,26,61,61,1648,1.0,3.0,2.0,69.0,154.0,56.38461538461539,11.641532182693481,3721,0.0,0.0
2405,2406,27190,30,76,76,1743,2.0,4.0,3.0,76.0,183.0,62.53846153846154,330.8722450212111,5776,0.0,0.0
2406,2407,6498,24,68,73,1815,1.0,3.0,3.0,69.0,139.0,66.0,55.51115123125783,4624,0.0,0.0
2407,2408,64122,28,76,76,1946,1.0,4.0,3.0,73.0,185.0,68.92307692307692,330.8722450212111,5776,0.0,40567.0
2408,2409,5587,23,65,71,1711,1.0,3.0,2.0,69.0,154.0,61.34615384615385,28.421709430404007,4225,0.0,0.0
2409,2410,28091,28,73,73,1726,2.0,3.0,2.0,74.0,185.0,61.30769230769231,169.40658945086008,5329,0.0,53996.0
2410,2411,15004,22,67,74,1525,1.0,3.0,2.0,72.0,172.0,56.34615384615385,44.40892098500626,4489,0.0,0.0
2411,2412,7168,34,70,70,1914,1.0,3.0,3.0,70.0,165.0,68.65384615384616,86.73617379884035,4900,0.0,0.0
2412,2413,6215,29,70,70,1565,1.0,3.0,2.0,73.0,181.0,55.23076923076923,86.73617379884035,4900,0.0,5045.0
2413,2414,1667,27,69,69,1724,1.0,4.0,3.0,66.0,132.0,62.65384615384615,69.38893903907228,4761,0.0,0.0
2414,2415,3927,26,65,67,1782,1.0,3.0,3.0,69.0,159.0,64.3076923076923,28.421709430404007,4225,0.0,4422.0
2415,2416,2572,21,60,68,1315,1.0,3.0,2.0,73.0,161.0,46.53846153846154,9.313225746154785,3600,0.0,42126.0
2416,2417,19387,22,70,77,1658,1.0,3.0,3.0,75.0,185.0,58.80769230769231,86.73617379884035,4900,0.0,20449.0
2417,2418,2311,24,62,65,1636,1.0,3.0,2.0,69.0,159.0,56.84615384615385,14.551915228366852,3844,0.0,0.0
2418,2419,2550,32,69,69,1795,2.0,4.0,3.0,72.0,170.0,61.38461538461539,69.38893903907228,4761,0.0,0.0
2419,2420,3351,19,62,79,1591,1.0,4.0,3.0,72.0,170.0,56.03846153846154,14.551915228366852,3844,0.0,10178.0
2420,2421,5113,32,67,67,1718,1.0,3.0,2.0,71.0,176.0,63.65384615384615,44.40892098500626,4489,0.0,0.0
2421,2422,2257,23,57,61,1231,1.0,2.0,2.0,74.0,176.0,42.15384615384615,4.76837158203125,3249,0.0,13459.0
2422,2423,2910,26,66,68,1662,1.0,2.0,3.0,69.0,148.0,63.15384615384615,35.52713678800501,4356,0.0,0.0
2423,2424,2368,21,66,80,1756,1.0,3.0,3.0,66.0,137.0,60.46153846153846,35.52713678800501,4356,0.0,0.0
2424,2425,14267,32,73,73,1996,1.0,4.0,3.0,69.0,134.0,70.61538461538461,169.40658945086008,5329,0.0,0.0
2425,2426,5241,26,63,63,1593,1.0,3.0,2.0,70.0,152.0,59.19230769230769,18.189894035458565,3969,0.0,0.0
2426,2427,8633,34,70,70,1564,1.0,2.0,2.0,72.0,172.0,58.07692307692308,86.73617379884035,4900,0.0,0.0
2427,2428,4066,27,68,70,1669,1.0,3.0,2.0,73.0,179.0,58.88461538461539,55.51115123125783,4624,0.0,0.0
2428,2429,3758,19,66,76,1677,1.0,3.0,2.0,70.0,148.0,59.61538461538461,35.52713678800501,4356,0.0,0.0
2429,2430,33859,28,74,74,1979,1.0,3.0,4.0,68.0,148.0,69.57692307692308,211.75823681357508,5476,0.0,0.0
2430,2431,2379,28,62,62,1507,1.0,3.0,2.0,75.0,176.0,51.30769230769231,14.551915228366852,3844,0.0,0.0
2431,2432,1587,21,57,65,1394,1.0,2.0,3.0,68.0,143.0,48.23076923076923,4.76837158203125,3249,0.0,883.0
2432,2433,6439,32,71,71,1169,1.0,2.0,1.0,77.0,196.0,0.0,108.42021724855044,5041,0.0,0.0
2433,2434,2665,23,63,70,1497,1.0,3.0,2.0,75.0,194.0,52.57692307692308,18.189894035458565,3969,0.0,0.0
2434,2435,5688,24,66,73,1670,1.0,3.0,2.0,67.0,143.0,59.73076923076923,35.52713678800501,4356,0.0,0.0
2435,2436,5069,23,67,76,1466,1.0,3.0,2.0,72.0,170.0,52.69230769230769,44.40892098500626,4489,0.0,5492.0
2436,2437,497,24,67,71,1582,1.0,4.0,2.0,75.0,185.0,57.5,44.40892098500626,4489,0.0,0.0
2437,2438,18541,24,72,75,1872,1.0,4.0,3.0,68.0,159.0,66.73076923076923,135.52527156068805,5184,0.0,0.0
2438,2439,7444,23,69,75,1452,1.0,2.0,2.0,73.0,170.0,54.0,69.38893903907228,4761,0.0,0.0
2439,2440,2372,32,62,62,1396,1.0,3.0,2.0,70.0,157.0,50.88461538461539,14.551915228366852,3844,0.0,4185.0
2440,2441,3316,30,66,66,1680,1.0,3.0,2.0,74.0,172.0,60.88461538461539,35.52713678800501,4356,0.0,0.0
2441,2442,5350,25,70,72,1980,1.0,4.0,3.0,70.0,165.0,69.65384615384616,86.73617379884035,4900,0.0,0.0
2442,2443,3467,25,69,70,1723,1.0,3.0,3.0,71.0,154.0,63.11538461538461,69.38893903907228,4761,0.0,0.0
2443,2444,2473,23,59,65,1584,1.0,4.0,2.0,69.0,152.0,56.96153846153846,7.450580596923828,3481,0.0,0.0
2444,2445,16296,30,74,74,1831,2.0,4.0,3.0,74.0,181.0,67.65384615384616,211.75823681357508,5476,0.0,0.0
2445,2446,12700,25,75,80,1801,1.0,3.0,2.0,72.0,170.0,66.42307692307692,264.6977960169689,5625,0.0,0.0
2446,2447,2036,35,64,64,1665,1.0,3.0,3.0,65.0,139.0,62.19230769230769,22.737367544323206,4096,0.0,0.0
2447,2448,6195,30,71,71,1472,1.0,4.0,2.0,76.0,194.0,55.30769230769231,108.42021724855044,5041,0.0,0.0
2448,2449,2912,23,60,69,1520,1.0,3.0,2.0,72.0,152.0,56.30769230769231,9.313225746154785,3600,0.0,0.0
2449,2450,1075,33,68,68,1664,1.0,3.0,3.0,69.0,154.0,0.0,55.51115123125783,4624,0.0,0.0
2450,2451,34931,26,76,77,1870,2.0,3.0,3.0,71.0,183.0,64.6923076923077,330.8722450212111,5776,0.0,10178.0
2451,2452,1566,21,61,75,1027,1.0,2.0,1.0,73.0,172.0,0.0,11.641532182693481,3721,0.0,0.0
2452,2453,13140,30,70,70,1747,1.0,2.0,3.0,73.0,172.0,65.03846153846153,86.73617379884035,4900,0.0,0.0
2453,2454,7738,28,71,73,1598,1.0,3.0,2.0,73.0,185.0,55.57692307692308,108.42021724855044,5041,0.0,9830.0
2454,2455,1710,22,59,68,1516,1.0,3.0,2.0,68.0,154.0,52.76923076923077,7.450580596923828,3481,0.0,0.0
2455,2456,2583,27,66,66,1729,1.0,3.0,3.0,74.0,176.0,62.03846153846154,35.52713678800501,4356,0.0,6655.0
2456,2457,1562,20,55,69,880,1.0,2.0,1.0,73.0,176.0,0.0,3.0517578125,3025,0.0,0.0
2457,2458,3762,31,66,66,1492,1.0,3.0,2.0,75.0,185.0,54.23076923076923,35.52713678800501,4356,0.0,0.0
2458,2459,1606,25,57,60,1447,1.0,3.0,3.0,70.0,163.0,52.76923076923077,4.76837158203125,3249,0.0,1590.0
2459,2460,3264,21,52,61,1287,1.0,3.0,2.0,73.0,165.0,43.26923076923077,1.5625,2704,0.0,23246.0
2460,2461,5802,21,69,76,1669,1.0,3.0,3.0,68.0,141.0,60.46153846153846,69.38893903907228,4761,0.0,0.0
2461,2462,4759,29,64,64,1394,1.0,3.0,2.0,73.0,165.0,49.11538461538461,22.737367544323206,4096,0.0,0.0
2462,2463,19757,23,72,75,1708,1.0,3.0,3.0,72.0,176.0,60.30769230769231,135.52527156068805,5184,0.0,11330.0
2463,2464,4983,33,68,68,1759,1.0,3.0,3.0,67.0,159.0,60.19230769230769,55.51115123125783,4624,0.0,0.0
2464,2465,108284,34,79,79,2020,3.0,3.0,3.0,72.0,168.0,75.3076923076923,646.2348535570528,6241,263.0,0.0
2465,2466,1541,19,59,70,1484,1.0,3.0,2.0,68.0,148.0,52.96153846153846,7.450580596923828,3481,0.0,0.0
2466,2467,2556,25,66,69,1676,1.0,3.0,3.0,70.0,154.0,61.88461538461539,35.52713678800501,4356,0.0,0.0
2467,2468,2741,26,65,66,1800,1.0,2.0,2.0,71.0,157.0,64.03846153846153,28.421709430404007,4225,0.0,0.0
2468,2469,58818,28,76,76,1967,2.0,3.0,3.0,69.0,148.0,71.76923076923077,330.8722450212111,5776,0.0,0.0
2469,2470,3043,20,60,69,1406,1.0,2.0,2.0,72.0,165.0,51.03846153846154,9.313225746154785,3600,0.0,0.0
2470,2471,1820,24,62,67,1735,1.0,3.0,2.0,69.0,165.0,59.57692307692308,14.551915228366852,3844,0.0,5688.0
2471,2472,15737,27,71,72,1559,1.0,3.0,2.0,73.0,159.0,57.5,108.42021724855044,5041,0.0,13948.0
2472,2473,4673,28,66,68,1639,1.0,3.0,2.0,71.0,181.0,59.42307692307692,35.52713678800501,4356,0.0,0.0
2473,2474,4230,21,68,75,1530,1.0,3.0,3.0,72.0,172.0,54.96153846153846,55.51115123125783,4624,0.0,3780.0
